org1,org2,dst
Charadrius vociferus,Haliaeetus leucocephalus,0.025957170668397145
Balearica regulorum,Tauraco erythrolophus,0.025972834067547725
Phalacrocorax carbo,Phoenicopterus ruber,0.026006711409395974
Leptosomus discolor,Pelecanus crispus,0.026011029411764707
Haliaeetus albicilla,Tauraco erythrolophus,0.02603016924208977
Balearica regulorum,Phalacrocorax carbo,0.026049337260677468
Corvus brachyrhynchos,Pseudopodoces humilis,0.026065573770491804
Oncorhynchus kisutch,Oncorhynchus nerka,0.026092233009708737
Corvus cornix,Ficedula albicollis,0.02609308885754584
Corvus cornix,Zonotrichia albicollis,0.026100852272727272
Corvus cornix,Parus major,0.026114206128133706
Cyanistes caeruleus,Taeniopygia guttata,0.026114437791084497
Calidris pugnax,Nipponia nippon,0.026129032258064518
Cyanistes caeruleus,Ficedula albicollis,0.02616869918699187
Balearica regulorum,Phaethon lepturus,0.02618364418938307
Callipepla squamata,Gallus gallus,0.026206772334293946
Pelecanus crispus,Phaethon lepturus,0.026216893342877596
Egretta garzetta,Tyto alba,0.0262582056892779
Gavia stellata,Tyto alba,0.026266061980347696
Bison bison,Odocoileus virginianus,0.02626847782660807
Egretta garzetta,Tauraco erythrolophus,0.026273885350318472
Callithrix jacchus,Cebus capucinus,0.026295986622073577
Balearica regulorum,Tyto alba,0.026345291479820628
Gorilla gorilla,Macaca fascicularis,0.026386186770428015
Balearica regulorum,Chlamydotis macqueenii,0.026392961876832845
Chlorocebus sabaeus,Pan troglodytes,0.026406790317510215
Taeniopygia guttata,Zonotrichia albicollis,0.02640728476821192
Pelecanus crispus,Tauraco erythrolophus,0.026417525773195876
Cyanistes caeruleus,Sturnus vulgaris,0.026421404682274247
Hirundo rustica,Pseudopodoces humilis,0.026442307692307692
Charadrius vociferus,Leptosomus discolor,0.026445698166431594
Aptenodytes forsteri,Tyto alba,0.026454545454545456
Aquila chrysaetos,Cariama cristata,0.026473612063056887
Ficedula albicollis,Parus major,0.026480263157894736
Gorilla gorilla,Theropithecus gelada,0.02648442569759896
Pan troglodytes,Papio anubis,0.02649733458764503
Haliaeetus leucocephalus,Pelecanus crispus,0.02653096729297147
Aptenodytes forsteri,Phoenicopterus ruber,0.02653631284916201
Cercocebus atys,Homo sapiens,0.026555625392834695
Phaethon lepturus,Tyto alba,0.026605675877520538
Cercocebus atys,Pongo abelii,0.02661671924290221
Hirundo rustica,Parus major,0.026640790402258294
Calidris pugnax,Charadrius vociferus,0.026644736842105263
Bambusicola thoracicus,Gallus gallus,0.026647286821705425
Macaca mulatta,Nomascus leucogenys,0.02665289256198347
Homo sapiens,Mandrillus leucophaeus,0.02665350444225074
Opisthocomus hoazin,Pygoscelis adeliae,0.026657552973342446
Ficedula albicollis,Pseudopodoces humilis,0.026657997399219768
Falco cherrug,Nipponia nippon,0.026675341574495772
Macaca mulatta,Pan paniscus,0.026676337846550612
Homo sapiens,Macaca nemestrina,0.026690251572327045
Colinus virginianus,Numida meleagris,0.02671258376768429
Macaca fascicularis,Pan paniscus,0.026722186287192754
Fulmarus glacialis,Pterocles gutturalis,0.026746323529411763
Erythrura gouldiae,Zonotrichia albicollis,0.02675171363290175
Leptosomus discolor,Tauraco erythrolophus,0.026772525849335302
Sinocyclocheilus grahami,Sinocyclocheilus rhinocerous,0.02681058495821727
Hirundo rustica,Sturnus vulgaris,0.026816608996539794
Eptesicus fuscus,Myotis brandtii,0.026821658615136877
Gorilla gorilla,Macaca mulatta,0.026846178652047727
Athene cunicularia,Egretta garzetta,0.026846785225718196
Cyanistes caeruleus,Zonotrichia albicollis,0.02685312285518188
Athene cunicularia,Haliaeetus albicilla,0.02685581727337616
Charadrius vociferus,Gavia stellata,0.02689873417721519
Mandrillus leucophaeus,Pongo abelii,0.02690082644628099
Macaca nemestrina,Pongo abelii,0.02693522906793049
Balearica regulorum,Leptosomus discolor,0.026935719503287072
Macaca fascicularis,Nomascus leucogenys,0.0269485903814262
Charadrius vociferus,Tauraco erythrolophus,0.02695035460992908
Antrostomus carolinensis,Aptenodytes forsteri,0.02695729537366548
Pan paniscus,Theropithecus gelada,0.026976668826960468
Chlamydotis macqueenii,Pygoscelis adeliae,0.02699067431850789
Pongo abelii,Rhinopithecus roxellana,0.027039007092198582
Ficedula albicollis,Lonchura striata,0.027071102413568165
Athene cunicularia,Tyto alba,0.027092675635276533
Cariama cristata,Tyto alba,0.027100525131282822
Cercocebus atys,Pan troglodytes,0.027117443324937027
Physeter catodon,Sousa chinensis,0.027123142250530786
Balearica regulorum,Haliaeetus leucocephalus,0.02712508638562543
Gulo gulo,Mustela putorius,0.027131197097944378
Taeniopygia guttata,Zosterops borbonicus,0.027132399745385106
Physeter catodon,Tursiops truncatus,0.027132998745294856
Ficedula albicollis,Geospiza fortis,0.02714431586113002
Corvus brachyrhynchos,Zonotrichia albicollis,0.027162806539509535
Cariama cristata,Leptosomus discolor,0.027177891654465592
Oncorhynchus mykiss,Oncorhynchus nerka,0.02717911877394636
Chlamydotis macqueenii,Egretta garzetta,0.02720114531138153
Pterocles gutturalis,Pygoscelis adeliae,0.027220630372492838
Geospiza fortis,Parus major,0.027232746955345062
Athene cunicularia,Pelecanus crispus,0.02726781857451404
Homo sapiens,Rhinopithecus roxellana,0.027269810715431504
Geospiza fortis,Sturnus vulgaris,0.027317320703653586
Gorilla gorilla,Papio anubis,0.027341218405703176
Pseudopodoces humilis,Zonotrichia albicollis,0.027346331791143423
Cariama cristata,Phaethon lepturus,0.0273493543758967
Macaca nemestrina,Pan troglodytes,0.02736220472440945
Aquila chrysaetos,Leptosomus discolor,0.027370990237099022
Oncorhynchus mykiss,Salmo trutta,0.027394106813996316
Gavia stellata,Phaethon lepturus,0.02739477503628447
Colobus angolensis,Pongo abelii,0.027397824653922216
Charadrius vociferus,Phaethon lepturus,0.027413793103448277
Callipepla squamata,Meleagris gallopavo,0.027418126428027417
Haliaeetus albicilla,Phoenicopterus ruber,0.02743320610687023
Phalacrocorax carbo,Tyto alba,0.02745995423340961
Mandrillus leucophaeus,Pan troglodytes,0.02748022412656559
Aptenodytes forsteri,Falco cherrug,0.027496736292428197
Gavia stellata,Leptosomus discolor,0.027522091310751104
Sturnus vulgaris,Zonotrichia albicollis,0.027538155275381553
Aptenodytes forsteri,Falco peregrinus,0.027569941444372154
Nipponia nippon,Phalacrocorax carbo,0.027570921985815604
Chlorocebus sabaeus,Gorilla gorilla,0.027583685407864805
Piliocolobus tephrosceles,Pongo abelii,0.027588663711209625
Pan paniscus,Papio anubis,0.02759792813208158
Nomascus leucogenys,Theropithecus gelada,0.02761144377910845
Nothoprocta perdicaria,Tinamus guttatus,0.02764505119453925
Leptosomus discolor,Nipponia nippon,0.027719665271966527
Corvus brachyrhynchos,Lonchura striata,0.02773206056616195
Charadrius vociferus,Phalacrocorax carbo,0.027748037116345468
Homo sapiens,Piliocolobus tephrosceles,0.02777340056728648
Cariama cristata,Charadrius vociferus,0.02779708130646282
Pan troglodytes,Rhinopithecus roxellana,0.02780456444873031
Chlorocebus sabaeus,Pan paniscus,0.027804878048780488
Fulmarus glacialis,Opisthocomus hoazin,0.02781740370898716
Gavia stellata,Phalacrocorax carbo,0.027818717759764185
Chlorocebus sabaeus,Nomascus leucogenys,0.027828771695594126
Corvus brachyrhynchos,Taeniopygia guttata,0.027859960552268245
Amazona aestiva,Melopsittacus undulatus,0.027867965367965368
Callithrix jacchus,Saimiri boliviensis,0.027905982905982906
Antrostomus carolinensis,Haliaeetus albicilla,0.027922561429635145
Erythrura gouldiae,Serinus canaria,0.02792353823088456
Mandrillus leucophaeus,Pan paniscus,0.027968227424749165
Cariama cristata,Chlamydotis macqueenii,0.02801405325443787
Antrostomus carolinensis,Egretta garzetta,0.028017241379310345
Cyanistes caeruleus,Zosterops borbonicus,0.028042148198504417
Haliaeetus leucocephalus,Leptosomus discolor,0.02806122448979592
Eptesicus fuscus,Myotis lucifugus,0.028075677863213275
Nomascus leucogenys,Papio anubis,0.028077305905773058
Aquila chrysaetos,Athene cunicularia,0.028093645484949834
Calidris pugnax,Pygoscelis adeliae,0.028122901276024178
Egretta garzetta,Phoenicopterus ruber,0.028127917833800187
Antrostomus carolinensis,Leptosomus discolor,0.028132033008252063
Chlamydotis macqueenii,Haliaeetus albicilla,0.028178122690317813
Gorilla gorilla,Mandrillus leucophaeus,0.028213562753036436
Chlamydotis macqueenii,Pelecanus crispus,0.028219837157660993
Gavia stellata,Nipponia nippon,0.028222996515679444
Nipponia nippon,Tauraco erythrolophus,0.028237156931738214
Phalacrocorax carbo,Tauraco erythrolophus,0.028268219383921864
Balearica regulorum,Phoenicopterus ruber,0.028279467680608364
Phaethon lepturus,Tauraco erythrolophus,0.028284671532846715
Balaenoptera acutorostrata,Tursiops truncatus,0.028285835814547
Colobus angolensis,Homo sapiens,0.028297244094488187
Falco peregrinus,Pygoscelis adeliae,0.02830188679245283
Chlamydotis macqueenii,Tyto alba,0.028330781010719754
Cercocebus atys,Gorilla gorilla,0.028370237707587107
Antrostomus carolinensis,Balearica regulorum,0.028404885270170245
Macaca nemestrina,Pan paniscus,0.028427550357374917
Egretta garzetta,Opisthocomus hoazin,0.02847127222982216
Cercocebus atys,Pan paniscus,0.028483072916666668
Athene cunicularia,Leptosomus discolor,0.02851985559566787
Phoenicopterus ruber,Tyto alba,0.028543307086614175
Pan troglodytes,Piliocolobus tephrosceles,0.028575939374802652
Charadrius vociferus,Tyto alba,0.02858703568827385
Gorilla gorilla,Rhinopithecus roxellana,0.028591525984773256
Gavia stellata,Tauraco erythrolophus,0.028603268945022287
Aptenodytes forsteri,Opisthocomus hoazin,0.02863698164513936
Cariama cristata,Nipponia nippon,0.028640441683919944
Calidris pugnax,Haliaeetus albicilla,0.028664095371669005
Gorilla gorilla,Macaca nemestrina,0.028664495114006514
Mandrillus leucophaeus,Nomascus leucogenys,0.028776356723124785
Falco cherrug,Pygoscelis adeliae,0.02878787878787879
Calidris pugnax,Falco peregrinus,0.02880184331797235
Pongo abelii,Rhinopithecus bieti,0.028814802738832735
Chlamydotis macqueenii,Gavia stellata,0.02882462686567164
Phaethon lepturus,Phalacrocorax carbo,0.028825036603221083
Homo sapiens,Rhinopithecus bieti,0.028846153846153848
Athene cunicularia,Haliaeetus leucocephalus,0.02885262449528937
Enhydra lutris,Gulo gulo,0.028857655502392346
Macaca nemestrina,Nomascus leucogenys,0.028891115564462257
Antrostomus carolinensis,Athene cunicularia,0.0289240972733972
Chelonia mydas,Platysternon megacephalum,0.02893813775510204
Cariama cristata,Phalacrocorax carbo,0.02893860946745562
Haliaeetus albicilla,Opisthocomus hoazin,0.028941761363636364
Nipponia nippon,Phaethon lepturus,0.028950953678474115
Colobus angolensis,Pan troglodytes,0.028959907985540587
Hirundo rustica,Taeniopygia guttata,0.028965517241379312
Aquila chrysaetos,Gavia stellata,0.02896659707724426
Charadrius vociferus,Falco peregrinus,0.02896746347941567
Cercocebus atys,Nomascus leucogenys,0.028971571906354514
Balaenoptera acutorostrata,Sousa chinensis,0.02897530329289428
Cariama cristata,Haliaeetus leucocephalus,0.028993055555555557
Gavia stellata,Phoenicopterus ruber,0.029030710172744723
Falco peregrinus,Haliaeetus albicilla,0.029063604240282686
Falco peregrinus,Fulmarus glacialis,0.02910474168435952
Antrostomus carolinensis,Charadrius vociferus,0.029115744069015098
Geospiza fortis,Hirundo rustica,0.02915746872700515
Pan paniscus,Piliocolobus tephrosceles,0.029172099087353326
Athene cunicularia,Chlamydotis macqueenii,0.029175784099197667
Cricetulus griseus,Mesocricetus auratus,0.02919039869812856
Aptenodytes forsteri,Pterocles gutturalis,0.029193205944798302
Sinocyclocheilus anshuiensis,Sinocyclocheilus grahami,0.02920129270544783
Pelecanus crispus,Pterocles gutturalis,0.02920994065281899
Calidris pugnax,Fulmarus glacialis,0.029210526315789475
Haliaeetus leucocephalus,Tauraco erythrolophus,0.029213881019830027
Egretta garzetta,Falco peregrinus,0.02921423774345198
Corvus cornix,Sturnus vulgaris,0.02921623512946116
Falco cherrug,Fulmarus glacialis,0.029228855721393034
Colobus angolensis,Gorilla gorilla,0.029233870967741934
Corvus cornix,Lonchura striata,0.02924231843575419
Hirundo rustica,Lonchura striata,0.02926450276243094
Haliaeetus albicilla,Pterocles gutturalis,0.029276798825256974
Egretta garzetta,Falco cherrug,0.02929818670248489
Oncorhynchus mykiss,Salmo salar,0.029323827046918122
Aptenodytes forsteri,Chlamydotis macqueenii,0.02933854907539118
Callipepla squamata,Coturnix japonica,0.029353323699421965
Athene cunicularia,Balearica regulorum,0.02935403283369022
Nomascus leucogenys,Rhinopithecus roxellana,0.029359279401767507
Antrostomus carolinensis,Pelecanus crispus,0.029368029739776952
Erythrura gouldiae,Geospiza fortis,0.029389017788089715
Aquila chrysaetos,Cuculus canorus,0.02940710209258085
Pan paniscus,Rhinopithecus roxellana,0.029409345179335307
Athene cunicularia,Phoenicopterus ruber,0.029425837320574164
Falco cherrug,Haliaeetus albicilla,0.029437765205091938
Erythrura gouldiae,Parus major,0.029455630126771066
Lonchura striata,Zosterops borbonicus,0.02945859872611465
Cariama cristata,Tauraco erythrolophus,0.029503676470588235
Nomascus leucogenys,Piliocolobus tephrosceles,0.029532506702412867
Athene cunicularia,Charadrius vociferus,0.029537671232876712
Opisthocomus hoazin,Phalacrocorax carbo,0.029562043795620437
Colinus virginianus,Gallus gallus,0.029575892857142856
Odobenus rosmarus,Ursus arctos,0.02958225984541774
Cuculus canorus,Nipponia nippon,0.029588197146562904
Opisthocomus hoazin,Pelecanus crispus,0.029591104734576757
Gorilla gorilla,Piliocolobus tephrosceles,0.029598825831702542
Colobus angolensis,Nomascus leucogenys,0.02968371932250259
Leptosomus discolor,Phoenicopterus ruber,0.029710144927536233
Antrostomus carolinensis,Tyto alba,0.029711538461538463
Aquila chrysaetos,Tauraco erythrolophus,0.02971167369901547
Balearica regulorum,Calidris pugnax,0.029715988779803647
Amphiprion ocellaris,Stegastes partitus,0.029778719397363464
Gorilla gorilla,Rhinopithecus bieti,0.029787767379679145
Colobus angolensis,Pan paniscus,0.029817664770826362
Pan troglodytes,Rhinopithecus bieti,0.029827698309492848
Egretta garzetta,Nestor notabilis,0.029832519190509423
Falco cherrug,Leptosomus discolor,0.02985611510791367
Colinus virginianus,Meleagris gallopavo,0.029887071651090343
Aquila chrysaetos,Phalacrocorax carbo,0.0298932384341637
Calidris pugnax,Egretta garzetta,0.029896735509660228
Erythrura gouldiae,Pseudopodoces humilis,0.029915316642120767
Corvus brachyrhynchos,Hirundo rustica,0.029946043165467624
Leptosomus discolor,Pterocles gutturalis,0.029947916666666668
Takifugu bimaculatus,Takifugu flavidus,0.029953917050691243
Hirundo rustica,Zonotrichia albicollis,0.03000362581580856
Antrostomus carolinensis,Cariama cristata,0.030018587360594796
Corvus cornix,Manacus vitellinus,0.030021067415730338
Cariama cristata,Phoenicopterus ruber,0.030052681992337165
Tauraco erythrolophus,Tyto alba,0.03007662835249042
Acanthochromis polyacanthus,Stegastes partitus,0.03008595988538682
Corvus cornix,Taeniopygia guttata,0.030094207955338452
Erythrura gouldiae,Sturnus vulgaris,0.030121591746499633
Ursus arctos,Zalophus californianus,0.03013597941933113
Oryzias javanicus,Oryzias melastigma,0.030154639175257732
Athene cunicularia,Gavia stellata,0.03016304347826087
Corvus cornix,Pseudopodoces humilis,0.030184411969380653
Antrostomus carolinensis,Gavia stellata,0.030201342281879196
Hirundo rustica,Serinus canaria,0.030230496453900708
Balearica regulorum,Opisthocomus hoazin,0.03024625267665953
Nomascus leucogenys,Rhinopithecus bieti,0.03029391543485734
Haliaeetus leucocephalus,Phaethon lepturus,0.030303030303030304
Antrostomus carolinensis,Tauraco erythrolophus,0.030305891238670696
Calidris pugnax,Pelecanus crispus,0.03034834623504574
Charadrius vociferus,Opisthocomus hoazin,0.030352257181942545
Cyanistes caeruleus,Hirundo rustica,0.030363636363636363
Gavia stellata,Pterocles gutturalis,0.03037037037037037
Egretta garzetta,Pterocles gutturalis,0.030378842030021443
Calidris pugnax,Falco cherrug,0.030385375494071148
Aquila chrysaetos,Phaethon lepturus,0.03039850136239782
Cuculus canorus,Haliaeetus leucocephalus,0.030403225806451613
Eumetopias jubatus,Ursus arctos,0.030433983082015448
Phoenicopterus ruber,Podiceps cristatus,0.030461031833150385
Charadrius vociferus,Falco cherrug,0.03052228875582169
Chlamydotis macqueenii,Leptosomus discolor,0.03052866716306776
Colinus virginianus,Coturnix japonica,0.03054932735426009
Calidris pugnax,Limosa lapponica,0.030553077609277432
Oncorhynchus tshawytscha,Salmo trutta,0.03056872037914692
Chlamydotis macqueenii,Phaethon lepturus,0.030582166543846722
Serinus canaria,Zosterops borbonicus,0.030590369393139843
Antrostomus carolinensis,Phalacrocorax carbo,0.030612244897959183
Gavia stellata,Haliaeetus leucocephalus,0.0306553911205074
Chlamydotis macqueenii,Phalacrocorax carbo,0.030660377358490566
Falco peregrinus,Leptosomus discolor,0.030667144906743184
Balearica regulorum,Falco peregrinus,0.030700211118930332
Balearica regulorum,Pterocles gutturalis,0.03072111846946284
Nestor notabilis,Pygoscelis adeliae,0.030724789915966385
Athene cunicularia,Falco peregrinus,0.030737704918032786
Aptenodytes forsteri,Cuculus canorus,0.030759162303664923
Pterocles gutturalis,Tyto alba,0.030820610687022902
Athene cunicularia,Phaethon lepturus,0.03082679971489665
Haliaeetus leucocephalus,Phalacrocorax carbo,0.03084648493543759
Chlamydotis macqueenii,Tauraco erythrolophus,0.030850263355906696
Cariama cristata,Pterocles gutturalis,0.030857354028085735
Pan paniscus,Rhinopithecus bieti,0.030875
Athene cunicularia,Cariama cristata,0.03089080459770115
Charadrius vociferus,Chlamydotis macqueenii,0.030891833810888253
